anidbid,mal_id,thetvdb_id
8112,9922,247968
8113,9926,247788
8115,10116,79654
8117,9934,249875
8121,9963,72454
8126,9969,79895
8130,9958,80554
8131,9981,252423
8132,9982,114801
8133,9996,248027
8135,10013,248595
8136,10014,248595
8138,10260,259964
8139,11069,76703
8140,10015,248049
8142,10033,247231
8143,10502,259863
8146,,79481
8147,,79481
8148,9919,248035
8149,10163,239951
8150,10030,193811
8153,10346,82028
8154,10073,134181
8158,9793,87851
8159,10075,79824
8160,10087,275798
8161,9890,76013
8162,6920,249846
8163,10076,115991
8165,8894,119141
8166,10079,248012
8167,10080,195711
8168,10165,240291
8172,10017,76666
8173,9893,248781
8177,10049,171731
8179,10110,249866
8180,9938,249870
8181,9989,247958
8182,10177,253182
8184,,251622
8203,9745,87881
8204,,173271
8205,10156,249939
8206,10155,247836
8208,,267620
8210,10161,250030
8211,10162,249872
8212,10217,250088
8218,10278,249865
8221,10324,168561
8222,9794,168561
8223,10191,250326
8225,10197,249642
8226,7081,260946
8229,9750,249874
8230,10213,252343
8234,10232,195571
8235,8516,132961
8240,10257,255925
8242,10271,81234
8243,9924,173261
8244,10347,248348
8245,10338,248980
8253,11699,255848
8254,10308,246971
8255,10016,259863
8256,10500,259863
8257,10501,259863
8259,10321,250070
8260,10336,72902
8265,9936,252474
8266,10109,248018
8268,10350,151281
8269,10740,76703
8271,9790,118101
8272,9751,82484
8274,7135,305488
8275,10372,249873
8276,10357,259653
8279,10687,72775
8280,9617,87501
8286,10379,82788
8287,10187,231961
8288,10216,247911
8292,10396,251906
8294,10378,195721
8298,10370,387655
8299,10447,79886
8300,10893,254658
8307,10418,247997
8311,,245451
8312,10589,79824
8319,10397,252477
8321,10444,202241
8323,10456,252345
8329,10684,167921
8330,10685,167921
8338,10465,250363
8342,,78953
8344,814,73532
8348,10490,249864
8350,10491,79682
8351,10547,247968
8353,10495,250022
8357,,102261
8363,10524,261667
8364,10521,145211
8367,10460,252467
8370,10568,249876
8371,10572,249869
8373,10573,73532
8374,10731,73532
8375,10681,249864
8376,10578,251984
8378,10588,252232
8381,10507,146401
8382,10856,250155
8384,10686,79824
8387,10659,79824
8391,10330,82832
8395,10620,249827
8396,10611,249867
8398,14519,83479
8399,10531,72454
8403,10801,251243
8406,10671,247461
8407,10711,261390
8418,10710,227891
8419,10719,251908
8421,10721,250084
8443,10701,72219
8448,,220571
8465,13173,259863
8466,13175,259863
8467,13169,259863
8468,13171,259863
8471,6560,137781
8476,10790,220571
8480,10793,252471
8481,10934,249874
8483,6773,78962
8484,10838,250021
8485,10798,252472
8489,10821,248781
8490,10805,195711
8494,10808,252621
8501,10703,72454
8505,9618,173301
8510,10849,195721
8512,10999,146401
8515,10933,249867
8517,10937,319976
8520,11033,264533
8521,8995,80328
8522,10897,251908
8528,10924,87491
8534,10766,72454
8538,10800,251982
8539,5051,73038
8541,11005,257746
8542,11053,252696
8549,11021,259636
8550,11061,252322
8552,11079,254664
8555,11177,259636
8556,11111,254349
8559,11101,268627
8560,10582,247933
8562,24269,392061
8564,11013,255133
8565,10189,79076
8566,,252474
8567,11123,247788
8569,11255,80158
8571,11241,254665
8573,11235,172921
8575,11239,82154
8577,11237,82154
8583,11227,254662
8584,11285,162711
8586,10794,219131
8587,11313,257766
8593,11319,79719
8594,11341,197261
8595,11441,70863
8597,11339,247691
8601,11371,254899
8602,12437,301205
8605,10262,83807
8606,11375,79099
8615,10923,197261
8616,11385,202241
8617,17439,293065
8620,11433,255056
8624,55315,285209
8625,11701,254349
8628,14249,250920
8635,,81235
8642,11499,257518
8645,11457,260746
8650,11531,252472
8655,11577,244061
8658,11597,102261
8660,11617,254653
8661,11809,252808
8667,11665,82788
8668,10869,262502
8670,24877,71160
8671,11019,76703
8672,11009,76703
8673,11703,262093
8676,35519,269667
8677,11769,257788
8679,12021,255206
8680,25363,440409
8681,11771,257765
8686,11179,254654
8689,11737,248035
8690,11773,81768
8691,11759,257516
8692,11757,259640
8694,11743,83322
8695,11919,83348
8700,11615,247461
8701,10884,87841
8709,11751,254667
8713,11777,71863
8716,11491,254652
8718,26053,241301
8719,11785,257521
8721,11813,80000
8722,10958,256182
8724,,128411
8728,11837,257395
8729,11843,254661
8732,,71279
8733,,71279
8735,11853,76703
8737,11859,87491
8740,,70820
8742,11887,259647
8760,11635,249939
8762,12001,81797
8764,11717,71014
8770,11471,273042
8775,11917,76013
8778,,219181
8780,12499,79654
8787,12029,259675
8788,12049,114801
8791,12031,259635
8792,1593,79077
8793,659,79077
8798,11697,254660
8799,11761,257522
8804,12119,257519
8805,,246381
8806,12117,72454
8808,15583,264663
8809,12231,81472
8813,12157,255694
8816,12149,257890
8817,12221,255904
8819,12191,255904
8820,12175,259641
8821,10153,81115
8822,12237,257891
8824,12187,251047
8826,12671,76703
8827,14175,246521
8829,12317,257887
8830,13367,259645
8831,12321,255382
8834,12367,257517
8836,12365,193811
8840,12461,257098
8842,12413,257756
8844,12403,250022
8845,,72281
8847,14989,263259
8848,12611,257557
8852,12445,257852
8853,12467,257571
8854,12471,79360
8855,12189,257764
8860,14073,259656
8861,12293,259646
8864,21561,276896
8865,12431,256705
8869,11933,259643
8870,12531,257762
8874,12637,264533
8875,11739,252467
8878,13863,259863
8879,12549,259642
8880,11741,275798
8882,11783,247836
8883,14741,261862
8885,11001,81999
8886,12487,252345
8888,13535,259644
8889,14515,264051
8890,12291,257888
8895,3786,70350
8896,15453,195721
8898,9988,79840
8899,12679,259651
8903,12651,260946
8910,10886,171731
8913,12677,257320
8914,12685,79525
8916,12883,257763
8918,10622,80096
8919,12695,318189
8921,12711,250070
8923,12875,258125
8924,12753,252423
8925,12729,254653
8929,11633,269875
8931,12783,118101
8932,10936,249875
8934,12815,257881
8938,12863,255925
8939,15307,255904
8940,12859,81797
8941,,73988
8942,12699,258010
8943,12979,257837
8944,12879,249868
8945,12907,269667
8946,7972,81844
8948,9865,88161
8962,12281,254662
8963,12929,257997
8967,13139,257951
8969,13055,257518
8971,12967,259652
8974,13145,245821
8976,595,70865
8986,13141,260751
8991,14173,257887
8992,12123,255848
8995,13093,257571
8996,,173271
8997,7867,263038
8999,13115,151281
9000,,151281
9002,13125,262838
9014,14381,167921
9015,13161,259649
9016,13163,257755
9018,8403,312723
9019,9365,81983
9020,13159,257914
9021,13799,76703
9022,,260070
9023,13667,79824
9025,29233,164741
9031,13203,257875
9032,13479,256705
9034,13377,254652
9038,7060,76547
9042,14829,269319
9043,14467,261249
9045,13261,146401
9046,13267,195721
9048,13231,387655
9050,13283,261484
9075,14511,81463
9076,13331,257756
9077,13333,259634
9078,13349,259637
9090,10464,116001
9091,15133,263445
9092,13411,252471
9093,13409,80808
9102,13469,257764
9107,15731,195571
9108,13727,254662
9115,13563,77524
9123,14627,254652
9126,13585,260361
9127,13601,262090
9128,13599,259849
9129,15437,220571
9130,13767,84230
9131,18941,323054
9132,13655,259638
9133,13663,81831
9134,13659,194961
9144,,255848
9145,40087,250155
9147,14875,79360
9149,21997,261667
9152,13839,72454
9153,13759,262114
9155,10928,82688
9157,13807,271988
9158,14277,259655
9162,,81831
9166,15119,264053
9181,13837,72454
9183,17074,102261
9184,25891,98661
9186,16035,267438
9187,13939,257516
9192,,80406
9194,15067,128411
9199,15545,265138
9200,,70350
9206,14027,251908
9207,14045,264054
9211,14333,260408
9214,14075,262109
9216,14093,76703
9227,14131,262098
9229,14753,286613
9230,14199,262092
9231,14647,197261
9235,14227,262107
9236,14289,262112
9240,14267,252232
9241,,220571
9242,14283,264530
9243,18643,81961
9245,14889,259656
9248,15819,79460
9249,14345,262095
9250,14349,318161
9251,14347,259863
9253,14353,289177
9257,14355,264523
9260,14693,255848
9261,14397,251982
9265,15785,146401
9267,14575,81463
9268,14513,262094
9269,14765,262113
9270,14951,264533
9271,15051,264533
9272,14527,257522
9281,14563,261755
9283,14835,249865
9284,14645,257098
9286,15005,264081
9287,14833,264056
9289,14935,76703
9291,14653,80554
9292,15613,264527
9293,14817,254663
9295,15043,262110
9298,14713,262106
9299,,252232
9302,14893,259642
9304,14719,262954
9305,14749,264052
9306,14751,275039
9307,14827,84187
9309,14807,82099
9310,14813,267435
9311,14811,264055
9314,14837,81472
9316,15925,252696
9320,7522,257321
9321,15633,262093
9323,13271,252322
9324,15117,195711
9327,17659,79295
9328,14921,267433
9330,14941,257890
9332,15315,264531
9334,16033,267438
9335,15127,82029
9339,15195,88161
9341,15225,264047
9342,14967,251908
9344,15059,70900
9348,15061,263310
9351,15037,271988
9356,15039,247958
9357,16201,267810
9358,15085,264532
9359,15045,262105
9365,15883,269874
9366,15911,267437
9367,15125,262856
9368,15959,171731
9371,15109,264525
9384,15335,79895
9386,15313,263851
9387,16067,272073
9390,15359,254658
9393,15751,264050
9394,15379,264049
9395,16157,267705
9396,19279,195161
9397,23659,98161
9398,15377,186911
9400,15489,248049
9402,15591,259651
9405,15795,271156
9406,15565,252474
9409,15451,254653
9410,12857,194951
9417,19023,275609
9418,17082,268287
9421,16005,264528
9426,5691,81011
9427,15417,79895
9434,10258,262663
9436,15605,270059
9437,15611,245821
9445,15649,265386
9446,15651,252423
9449,17961,79252
9450,17963,79252
9451,18637,79252
9452,15863,268284
9453,15689,102261
9454,15771,267754
9455,15781,265386
9456,15775,267754
9458,15783,71863
9459,15699,257521
9461,19879,314449
9465,15793,254667
9466,15809,267441
9467,15807,249869
9468,15847,193821
9471,16395,247805
9473,16726,252808
9474,15963,116001
9479,16910,268055
9481,16011,272043
9482,16009,270068
9484,16049,114921
9485,16051,249869
9490,16123,87841
9494,16183,446511
9495,16169,264522
9496,21085,275611
9498,21975,167921
9499,16211,264529
9500,18943,323054
9501,16241,247911
9503,16319,259655
9505,14735,72454
9507,16317,265530
9508,18041,271440
9509,16353,269877
9510,16355,267649
9512,15979,79360
9513,16363,87491
9517,16385,247836
9518,18153,272697
9519,16444,264531
9520,16397,267436
9522,16405,264972
9523,16419,266581
9524,19685,278330
9525,16417,264534
9528,16702,252696
9535,16442,266581
9536,20457,275584
9541,16498,267440
9546,17777,275614
9551,16518,268059
9553,16706,195711
9554,16512,267434
9555,16592,270058
9556,16524,267432
9559,,267620
9564,16680,76703
9565,16678,76703
9566,16906,265988
9568,16668,268289
9572,17959,79252
9574,16700,79682
9575,35489,258444
9579,16732,269872
9580,20533,275578
9582,16742,270062
9584,16982,80554
9585,16762,249827
9588,16870,79824
9590,16890,270066
9591,18179,272309
9599,16866,262107
9600,16868,262112
9603,16894,257765
9605,16904,261249
9606,16918,267246
9614,16928,257098
9620,17821,271152
9622,17637,269291
9625,17703,268285
9639,17080,81110
9653,17115,76703
9654,17127,266840
9657,17147,257951
9658,,293491
9659,18677,273002
9663,17831,270057
9664,17249,255925
9665,17247,272072
9666,17505,267439
9671,17699,247231
9672,17389,259635
9674,17705,253182
9676,18465,78919
9677,17265,272128
9678,17267,197261
9685,1074,78857
9687,17269,100151
9690,17357,266581
9693,17397,268060
9694,18357,167921
9698,11569,255904
9701,17437,249865
9714,17849,268575
9717,17513,272312
9718,17141,268026
9719,17655,252621
9720,17875,254654
9722,17549,272316
9734,17641,264663
9736,17651,269681
9738,17917,260946
9741,17681,268286
9745,17731,268588
9747,17727,262110
9749,17729,281949
9751,17741,257766
9752,17739,82154
9754,17573,256705
9764,17873,76703
9765,17827,283931
9770,17855,268055
9771,17895,272138
9772,18277,272129
9782,17909,269876
9784,17969,260408
9787,19221,272314
9788,17947,81115
9789,18001,219701
9790,18177,272309
9794,11763,272137
9795,,260070
9797,18055,264527
9798,18119,269682
9801,18095,275579
9802,18099,254652
9803,18441,269875
9804,19315,272130
9805,,262856
9807,18115,262094
9808,18523,264050
9809,18139,275583
9816,18497,273009
9817,18499,273009
9818,21999,261667
9820,18229,269873
9822,18195,259638
9823,18245,272369
9825,17725,195711
9826,,267440
9830,19871,273006
9833,23129,74504
9836,18411,273003
9841,18429,72454
9842,,90521
9843,,90521
9844,,90521
9845,,90521
9846,12439,90521
9847,12441,90521
9849,18247,219131
9854,18771,271216
9855,19369,273008
9856,18133,270540
9857,18495,270064
9858,18507,270065
9862,17379,75534
9867,18097,146401
9871,31750,76703
9873,,262106
9874,18671,261862
9875,18679,272074
9880,21353,279532
9881,18689,273005
9882,19855,275581
9887,18745,251982
9888,19117,271687
9890,18753,267435
9892,19775,278154
9893,18767,272071
9900,18851,269319
9903,18897,275670
9904,18849,82788
9905,18893,272317
9906,21105,280327
9907,19165,275798
9916,19429,278126
9919,19021,261862
9922,20047,275576
9924,19171,274654
9925,20507,275610
9926,19099,76703
9927,19111,264533
9930,19157,275582
9931,19151,272045
9934,19159,78919
9935,19163,264663
9937,13247,71863
9942,19207,261755
9948,19257,272313
9949,18295,268289
9950,20371,247788
9955,20431,275613
9956,19291,76703
9960,19319,273004
9964,19383,271591
9966,19367,272134
9967,19365,272131
9968,19363,267246
9970,19587,128411
9971,19489,318161
9973,20853,278127
9974,19469,313435
9975,19645,252696
9977,22297,278626
9980,22043,114801
9982,19647,79685
9984,19575,295398
9985,19759,283947
9987,19613,70900
9990,19755,265138
9991,19669,257765
9992,19703,254658
9995,19769,275574
9996,21033,278941
9998,19815,278155
9999,22877,279984
10001,19799,275573
10006,19953,275666
10007,19841,273007
10008,18617,262098
10009,18619,262098
10010,19919,272310
10011,20031,276050
10012,19951,252322
10015,20221,81463
10016,21635,264055
10020,21743,284439
10021,20141,71863
10022,20021,259640
10023,20033,272311
10024,20053,275629
10025,20039,254664
10027,20057,272849
10031,20159,273616
10038,20267,263851
10041,20709,280328
10046,21855,102261
10049,11135,284795
10053,42138,76703
10055,23675,98161
10064,20449,270062
10065,23281,262090
10066,21339,262090
10067,21677,276893
10069,21431,279396
10091,20509,269319
10110,20541,275633
10111,22789,281270
10113,20545,273002
10114,20543,357271
10134,20555,275667
10135,21073,265386
10145,20583,278157
10150,20963,323054
10161,21511,279533
10162,20649,257766
10169,20689,275634
10177,20745,264533
10178,26441,286856
10179,20767,275610
10181,20787,276890
10182,20785,278329
10191,,252474
10197,20847,173271
10198,23725,82484
10199,20961,259863
10200,20907,259863
10201,20889,259863
10202,20903,259863
10205,20931,275625
10206,20899,262954
10208,20939,272314
10210,20971,159551
10212,20973,275628
10222,12591,82378
10226,21039,269873
10227,21031,278061
10228,21067,276345
10232,21667,272316
10241,21167,278151
10243,21177,275631
10244,21185,278152
10245,21189,275609
10253,21469,252696
10254,21507,278371
10255,21267,275669
10262,21273,278818
10271,21325,275672
10272,22535,279831
10273,21327,278819
10274,21329,79214
10276,21335,276346
10278,23311,279980
10281,21013,278153
10282,21407,278061
10286,21421,278156
10288,21405,278196
10289,21427,276347
10290,21419,72454
10291,21437,276777
10292,21439,250070
10293,21435,264523
10295,21863,278976
10305,21563,278332
10310,21639,278975
10315,21587,280853
10318,21569,76703
10319,21571,76703
10320,22583,256705
10321,21573,254667
10323,24705,283924
10325,21649,284871
10326,21647,264534
10329,21653,219131
10350,21679,275614
10351,21681,281948
10352,21877,346673
10353,21707,255925
10354,21835,278269
10357,23309,279985
10360,21603,278199
10365,21821,278197
10366,21809,278262
10368,21755,254899
10370,21867,72454
10372,21845,284211
10373,21843,284133
10374,21851,272310
10376,21881,259640
10384,21939,79214
10385,21995,279554
10386,20977,275583
10391,22057,275584
10392,22097,310718
10395,22101,278331
10397,22117,275611
10398,22123,278158
10399,22147,280330
10400,22135,277464
10401,22319,281249
10402,22145,83996
10403,22225,281950
10404,22189,279040
10405,21899,79895
10406,23201,87881
10407,22199,280329
10415,22265,270065
10417,22273,278327
10419,22377,278212
10421,22359,279527
10422,22503,279225
10423,22381,279224
10426,22433,179791
10430,23249,259675
10432,22547,278817
10438,22663,286855
10439,22687,279828
10441,25157,283935
10442,22817,79460
10445,22729,279827
10446,23121,281252
10447,20651,82788
10452,22777,88031
10453,22759,114921
10457,23067,272556
10462,22831,279042
10475,22835,279530
10480,22865,279528
10482,22819,263310
10483,21729,245821
10486,22507,70900
10496,22955,279979
10505,23037,279555
10506,23079,279531
10509,25159,283937
10514,23133,279829
10515,23135,282059
10517,23151,281947
10518,23229,78777
10519,23153,80554
10522,23409,261667
10523,23199,133341
10525,23209,279981
10526,23213,279982
10528,23225,250022
10529,23233,284719
10530,23251,283933
10531,23259,283929
10535,23293,71863
10537,23283,279986
10538,23277,281275
10539,23273,279830
10542,23289,279804
10548,23317,83996
10549,23319,267432
10550,23325,279826
10551,23321,272128
10553,23327,272849
10554,23333,279983
10555,23375,282688
10563,23301,76703
10564,23383,276050
10566,22763,82099
10568,22961,264663
10569,28013,304475
10571,24701,79214
10572,23227,275633
10575,23441,280327
10579,9063,114921
10580,23551,264522
10581,23617,167921
10583,,267440
10585,23587,289763
10587,23623,272316
10588,23605,283611
10589,23673,284563
10592,23787,283932
10596,23755,284131
10598,24133,299511
10601,23847,267435
10603,23269,269872
10607,23931,259675
10609,23945,281253
10610,23433,276345
10613,23985,85068
10617,23991,245821
10619,24031,282060
10620,23421,275634
10621,24071,252808
10622,24011,299510
10623,24075,282040
10624,24135,281946
10626,24151,279554
10627,24171,267439
10628,24781,289181
10633,24437,283243
10635,24211,283926
10636,22677,245451
10638,24227,275670
10639,24231,278127
10643,24277,272309
10648,24261,278127
10657,24405,283934
10662,24415,257765
10663,24439,289886
10665,24451,278330
10666,24459,311014
10667,,275613
10669,24469,276777
10672,24175,285031
10673,24531,290620
10676,26349,285357
10680,24591,275582
10681,24625,273004
10683,24627,289744
10684,24629,284794
10685,18205,283243
10688,24655,264663
10691,24703,254653
10692,25429,284169
10693,24713,272311
10697,24765,283946
10698,24037,278327
10702,24833,283947
10708,24835,283136
10709,24855,283928
10710,24873,288103
10713,24893,278154
10714,24909,283930
10715,,272317
10717,22537,271591
10720,24997,264533
10721,23083,278061
10725,25013,283942
10726,,272697
10727,24699,283925
10728,25077,279555
10729,25099,284073
10733,25183,283961
10736,25283,283943
10739,25341,273005
10742,25389,81472
10744,24455,284132
10745,25397,283963
10746,25365,76703
10747,25431,314031
10749,25517,284098
10750,25519,284263
10751,26085,289310
10759,25649,84230
10760,28701,278626
10761,26123,173271
10763,25681,262106
10764,,290290
10765,25689,186911
10766,25731,284402
10767,,195571
10768,30240,293267
10769,25755,272309
10770,36902,342349
10773,25801,304316
10779,25835,284564
10780,25839,284582
10782,25859,289908
10784,25867,284585
10785,25875,284601
10795,25939,81115
10798,25999,276347
10803,26023,257521
10804,26057,269319
10810,,173271
10811,26165,289172
10812,26183,80158
10813,26243,289906
10814,26453,285358
10815,26351,292689
10816,29803,294002
10818,26443,291625
10820,,262856
10824,27411,293491
10830,27441,291726
10832,27503,286364
10833,27525,269319
10835,26055,262954
10841,27629,197261
10842,27631,295224
10843,27653,79654
10846,27655,279827
10847,27663,278152
10849,27709,87841
10853,27727,286853
10854,27775,291627
10855,27741,281947
10858,27783,339072
10859,27787,275670
10860,1754,73501
10864,27829,299516
10866,27831,133341
10867,27833,133341
10875,27899,281249
10877,27911,292098
10879,27927,291724
10882,27947,71863
10885,27967,264053
10887,27957,244061
10888,29786,293774
10889,27989,289884
10890,27997,250088
10891,28025,102261
10892,28069,279830
10894,28121,289882
10896,28149,290220
10897,28155,289174
10901,28171,289909
10902,28207,268588
10903,28669,291565
10904,28221,291286
10905,28223,289177
10908,10470,295224
10910,28249,291630
10912,31246,298930
10913,28283,290122
10914,28285,283935
10916,28293,323054
10917,25313,79895
10918,28297,289905
10919,28299,284563
10925,33037,313534
10929,27991,261249
10931,28387,295896
10934,28391,299505
10935,28401,291567
10936,28423,289903
10938,28497,295243
10939,28495,278154
10941,28511,291565
10944,25777,267440
10946,28595,270781
10947,28607,88161
10948,28617,289907
10949,28619,295894
10950,28621,296072
10951,28623,305082
10953,28479,72454
10954,,278157
10955,28677,289744
10957,28713,284169
10958,17919,227891
10960,28735,304316
10961,28755,79824
10962,32171,309531
10963,28771,76894
10965,28791,289885
10968,21409,289763
10969,28817,292926
10970,28819,297315
10971,28833,314031
10972,28825,293121
10974,28835,272310
10977,,275609
10978,28861,292829
10980,28883,299518
10981,28891,278157
10982,28907,295222
10984,28927,289906
10985,28929,291723
10991,28957,79214
10992,28979,81831
10993,28977,79895
10994,28981,293647
10995,25879,145211
10997,28999,289679
10998,29017,263851
10999,29035,275573
11000,29027,284719
11002,29067,285357
11008,29093,281949
11009,29095,281949
11011,29163,295892
11018,28869,283930
11023,29325,293491
11028,29589,291629
11032,29687,261667
11039,29758,311537
11040,,278157
11048,29785,296713
11049,29787,278818
11050,28853,76703
11053,29854,294001
11056,28215,72775
11059,29893,79839
11066,29941,295895
11067,29976,299490
11068,29974,272312
11073,30014,299746
11074,30015,299508
11075,30016,315103
11080,30091,296764
11081,30127,297317
11082,30123,295205
11086,30137,305073
11104,30187,299509
11110,30205,295204
11115,30230,273005
11121,30250,291625
11122,30251,293999
11123,30276,293088
11124,30279,250022
11126,30296,299506
11130,30307,293119
11135,30344,289763
11136,30321,272129
11138,30347,284131
11139,30355,293775
11142,30363,284719
11143,30370,283942
11144,30375,299742
11147,30383,295220
11148,30385,299326
11149,30386,325022
11150,30382,79886
11151,30381,79886
11152,30384,272311
11153,30410,263038
11154,30413,272309
11155,30415,270065
11157,30437,297311
11161,30455,279533
11163,30379,292689
11164,31339,312559
11166,30485,320459
11167,30484,339268
11169,31050,351797
11170,30503,275610
11172,30746,299515
11173,30524,300106
11176,30549,81110
11177,30544,293996
11184,30300,254653
11197,31280,278327
11200,30651,301424
11201,30652,306267
11203,30654,283947
11204,32271,321690
11209,31680,305101
11210,30694,295068
11213,30705,296881
11216,36903,354179
11218,30721,299760
11219,31865,309595
11221,30727,281275
11223,30736,284133
11226,30740,252384
11233,30749,299502
11234,31338,299501
11238,30757,301920
11246,30777,297313
11247,30778,114801
11250,30896,264533
11251,30782,295897
11252,30790,272309
11253,30795,304987
11255,30806,303291
11257,30679,87491
11259,30818,72877
11260,30826,297314
11261,30831,303867
11265,,300835
11266,31710,299500
11268,,281249
11270,30895,303729
11272,30901,79880
11273,30911,311014
11276,30902,250022
11284,30948,300107
11286,30988,279040
11287,30991,293121
11288,28257,275582
11289,31018,253182
11291,31049,339076
11292,31043,303071
11293,31044,299536
11295,29876,297413
11318,31098,294001
11321,31080,299499
11322,31848,304493
11323,31091,299537
11326,31109,309498
11332,31178,250070
11338,31139,293647
11341,29868,291565
11342,31143,299601
11343,31147,299491
11344,31157,314284
11345,31163,299963
11347,31174,300989
11348,31173,295205
11350,31181,102261
11352,35413,332994
11363,31221,301631
11365,31223,304478
11366,31229,307110
11367,31227,79460
11370,31240,305089
11372,31251,299497
11385,31156,283943
11395,28789,306269
11453,31318,299489
11459,28537,303145
11466,31370,306152
11468,31374,299882
11469,31376,300816
11480,31404,306741
11481,31405,305078
11485,31196,245821
11487,31414,303728
11488,31417,286853
11489,31418,279533
11491,27417,272312
11492,31422,319985
11493,31430,279828
11495,31433,343237
11498,31439,306151
11500,31442,303073
11515,31452,303067
11516,31456,330308
11523,31478,305075
11524,31483,295205
11529,31490,81797
11532,31498,306744
11533,31500,306743
11540,31519,300110
11543,32175,305100
11544,31537,306111
11547,31540,304490
11551,32553,275670
11552,31559,303731
11553,31560,272311
11568,31564,305085
11569,31566,268588
11572,33003,316815
11573,31573,301830
11577,31580,300835
11578,31578,300627
11580,31588,308030
11585,31592,76703
11591,31610,289903
11595,31621,304491
11597,31629,319981
11598,31630,305077
11599,31631,314480
11600,31633,304487
11601,31636,303725
11602,31637,295222
11606,31646,306269
11607,31645,344315
11615,,257765
11628,31670,283930
11637,31704,293088
11638,31845,307112
11639,31706,269319
11643,31716,301165
11645,31780,306407
11646,34577,284131
11664,,289909
11665,31733,275039
11672,31741,310718
11673,31737,293996
11677,31777,346403
11679,31764,309206
11680,31763,257516
11681,31765,259640
11683,31771,304900
11689,31783,272309
11690,31790,303730
11691,31793,304110
11692,31798,305679
11694,31804,305083
11696,31812,83996
11699,31821,291630
11712,31859,303868
11713,31866,72902
11715,31861,80009
11720,31883,304987
11721,31890,304477
11724,31904,305073
11725,31914,303147
11726,31867,303147
11731,31931,78914
11734,31933,262954
11735,31952,309207
11736,31953,309532
11739,31964,305074
11740,31973,305171
11742,31978,79654
11743,31980,297315
11745,34449,327017
11746,31988,289884
11747,31989,289884
11748,31994,271591
11753,32005,72454
11754,32011,312293
11756,32013,304489
11757,32014,323054
11758,,300835
11761,32023,304106
11762,32032,321535
11763,32038,291726
11764,32039,291726
11778,32071,78916
11780,32083,303955
11782,32086,80304
11783,32093,305104
11784,32094,304479
11785,32105,307061
11786,32107,301424
11790,28539,279980
11792,31815,304492
11794,31884,304476
11795,1902,130391
11797,32160,304476
11803,32182,307375
11804,32189,270058
11805,32485,293267
11809,31378,289906
11810,32212,358162
11815,32214,304107
11816,32222,275582
11819,32245,307365
11822,32262,321697
11826,32274,268588
11827,32268,102261
11828,32282,289909
11831,32301,303730
11834,34754,311832
11836,32313,299491
11839,32321,71863
11840,32936,324710
11843,32353,312723
11844,32215,254653
11846,32360,310197
11848,32370,312878
11850,32366,79895
11851,32379,307111
11852,32382,275609
11854,32380,303867
11857,32407,321627
11860,30885,275610
11863,32438,305099
11864,32447,329824
11865,32454,307333
11874,32491,305799
11875,32494,311149
11878,32526,306407
11881,32542,306153
11883,32555,309203
11886,32568,309148
11889,32574,289886
11890,30365,284719
11891,32582,261667
11893,32595,306847
11894,32323,307812
11899,32601,289796
11901,32603,297315
11902,32608,306845
11903,32606,306846
11904,32607,314287
11905,32615,315500
11908,32648,309210
11910,32664,313676
11913,32691,311607
11917,,313665
11918,32673,315094
11920,32681,307323
11921,32682,300106
11922,32686,315164
11924,32696,309208
11925,32697,313675
11926,32698,293119
11927,32772,308036
11928,33788,321440
11934,32717,309143
11938,32729,307868
11941,32801,289882
11945,32805,309201
11946,32802,245821
11950,32827,339353
11951,32829,315092
11952,32828,308521
11953,32830,319996
11955,32836,254667
11959,32843,254667
11960,32785,277063
11964,32866,314267
11965,32867,305075
11966,31658,257765
11969,32876,309152
11970,32878,319455
11971,32881,315091
11974,32887,321670
11977,32792,142601
11979,32899,316814
11980,32900,278329
11981,32901,319410
11982,32902,316842
11983,32906,309151
11985,32924,319984
11991,32935,278157
11992,32937,303867
11995,32951,318950
11996,32947,309209
11997,32948,309202
11998,32949,318895
12002,32977,310436
12003,32961,312665
12004,32962,316332
12007,32979,314286
12008,32981,319275
12009,32983,82788
12012,32995,317004
12014,32998,309530
12018,34834,329987
12019,32483,309493
12020,33012,346799
12021,33011,317665
12022,33013,305101
12023,33010,78878
12027,33018,327574
12030,33019,304479
12031,33023,315098
12032,33026,317820
12034,33027,329252
12035,33028,314361
12036,33035,267437
12037,33034,269872
12038,33032,312559
12039,33033,299742
12040,33031,316844
12042,33045,317436
12043,33041,304106
12044,33046,313487
12046,33047,337018
12047,31722,284131
12048,33051,299497
12051,33064,259675
12053,33080,313185
12057,33089,319997
12058,33190,312664
12059,33094,317802
12062,33095,304316
12065,33113,312304
12077,33161,267435
12079,33181,303728
12080,33184,329825
12085,33091,312664
12087,33197,317206
12088,33203,321672
12091,33206,318893
12095,33222,313533
12098,33221,305171
12102,33241,313992
12103,33240,81844
12104,32953,306407
12105,33244,316334
12106,33245,293647
12107,,261249
12111,33253,300835
12112,33255,313435
12113,33254,291630
12116,33263,319357
12118,33280,278818
12119,,310311
12121,33286,272129
12123,30533,273004
12125,33299,314482
12129,33302,272309
12132,33314,317566
12136,33337,319983
12137,33341,313702
12138,33352,330139
12140,33354,70668
12141,33362,299742
12147,33372,294002
12148,33371,320032
12150,33377,315093
12158,33394,314349
12192,33392,317830
12197,33417,305101
12198,33419,289796
12199,33434,316838
12200,33421,313488
12201,33433,313867
12223,33447,320001
12226,33462,316331
12227,33478,332984
12228,23871,265386
12230,33475,321671
